;data_pedido;hora_pedido;tipo_entrega;valor_borda;valor_refrigerante;valor_total;tempo;mes;dia_semana;horario_pico;interval_pico;tempo_minutos;rank_quartil;valor_pizza;rank_quartil_valor_total;rank_quartil_valor_total_pizza
925;2011-12-07;20:45:00;Entrega;Borda N;S;25.0;00:45:00;12;quarta;20;alto;45;min: > 45;25.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
926;2011-12-07;20:47:00;Buscar;Borda N;S;36.0;00:53:00;12;quarta;20;alto;53;min: > 45;36.0;vl_total: > 35;vl_pizza: > 33
927;2011-12-07;20:47:00;Buscar;Borda N;S;23.0;00:33:00;12;quarta;20;alto;33;min: 24 -- 34;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
928;2011-12-07;20:51:00;Entrega;Borda S;S;39.0;00:49:00;12;quarta;20;alto;49;min: > 45;31.0;vl_total: > 35;vl_pizza: 27 -- 32
929;2011-12-07;20:53:00;Buscar;Borda N;S;20.0;00:37:00;12;quarta;20;alto;37;min: 35 -- 44;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
930;2011-12-07;21:08:00;Entrega;Borda N;S;28.0;00:21:00;12;quarta;21;alto;21;min: 01 -- 23;23.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
931;2011-12-07;21:53:00;Buscar;Borda N;S;34.0;00:37:00;12;quarta;21;alto;37;min: 35 -- 44;34.0;vl_total: 29 -- 35;vl_pizza: > 33
932;2011-12-07;22:13:00;Entrega;Borda N;S;22.5;00:47:00;12;quarta;22;medio;47;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
933;2011-12-07;22:14:00;Entrega;Borda N;S;39.0;00:46:00;12;quarta;22;medio;46;min: > 45;34.5;vl_total: > 35;vl_pizza: > 33
934;2011-12-07;22:14:00;Entrega;Borda S;S;39.0;00:46:00;12;quarta;22;medio;46;min: > 45;32.5;vl_total: > 35;vl_pizza: > 33
935;2011-12-07;22:14:00;Entrega;Borda N;S;43.0;00:46:00;12;quarta;22;medio;46;min: > 45;38.5;vl_total: > 35;vl_pizza: > 33
936;2011-12-07;22:32:00;Buscar;Borda N;S;32.0;00:43:00;12;quarta;22;medio;43;min: 35 -- 44;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
937;2011-12-07;22:40:00;Entrega;Borda N;S;34.5;00:50:00;12;quarta;22;medio;50;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
938;2011-12-07;22:42:00;Entrega;Borda N;S;28.5;00:33:00;12;quarta;22;medio;33;min: 24 -- 34;28.5;vl_total: > 35;vl_pizza: 27 -- 32
939;2011-12-08;18:20:00;Entrega;Borda N;S;32.5;00:45:00;12;quinta;18;baixo;45;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
940;2011-12-08;19:34:00;Entrega;Borda N;S;32.5;00:46:00;12;quinta;19;medio;46;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
941;2011-12-08;20:17:00;Entrega;Borda N;S;38.5;00:43:00;12;quinta;20;alto;43;min: 35 -- 44;38.5;vl_total: > 35;vl_pizza: > 33
942;2011-12-08;20:46:00;Buscar;Borda N;S;36.0;00:44:00;12;quinta;20;alto;44;min: 35 -- 44;32.0;vl_total: > 35;vl_pizza: 27 -- 32
943;2011-12-08;20:55:00;Entrega;Borda N;S;30.0;00:39:00;12;quinta;20;alto;39;min: 35 -- 44;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
944;2011-12-08;21:06:00;Entrega;Borda N;S;34.0;00:54:00;12;quinta;21;alto;54;min: > 45;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
945;2011-12-08;21:11:00;Buscar;Borda N;S;26.0;00:28:00;12;quinta;21;alto;28;min: 24 -- 34;26.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
946;2011-12-08;21:19:00;Entrega;Borda N;S;32.5;00:49:00;12;quinta;21;alto;49;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
947;2011-12-08;21:36:00;Buscar;Borda N;S;30.0;00:34:00;12;quinta;21;alto;34;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
948;2011-12-08;21:38:00;Buscar;Borda N;S;23.0;00:37:00;12;quinta;21;alto;37;min: 35 -- 44;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
949;2011-12-08;21:48:00;Buscar;Borda S;S;38.5;00:52:00;12;quinta;21;alto;52;min: > 45;36.0;vl_total: > 35;vl_pizza: > 33
950;2011-12-08;21:58:00;Buscar;Borda S;S;40.0;00:55:00;12;quinta;21;alto;55;min: > 45;32.0;vl_total: > 35;vl_pizza: 27 -- 32
951;2011-12-08;21:59:00;Entrega;Borda N;S;37.0;00:41:00;12;quinta;21;alto;41;min: 35 -- 44;32.5;vl_total: > 35;vl_pizza: > 33
952;2011-12-08;22:21:00;Buscar;Borda N;S;27.0;00:39:00;12;quinta;22;medio;39;min: 35 -- 44;27.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
953;2011-12-08;22:21:00;Buscar;Borda N;S;28.0;00:39:00;12;quinta;22;medio;39;min: 35 -- 44;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
954;2011-12-08;22:31:00;Entrega;Borda N;S;30.5;00:51:00;12;quinta;22;medio;51;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
955;2011-12-08;22:46:00;Entrega;Borda N;S;22.5;00:24:00;12;quinta;22;medio;24;min: 24 -- 34;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
956;2011-12-08;23:06:00;Entrega;Borda S;S;31.0;00:24:00;12;quinta;23;baixo;24;min: 24 -- 34;28.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
957;2011-12-09;23:07:00;Buscar;Borda N;S;28.0;00:43:00;12;sexta;23;baixo;43;min: 35 -- 44;28.0;vl_total: 22 -- 28;vl_pizza: 27 -- 32
958;2011-12-09;23:25:00;Entrega;Borda N;S;28.5;00:30:00;12;sexta;23;baixo;30;min: 24 -- 34;28.5;vl_total: > 35;vl_pizza: 27 -- 32
959;2011-12-09;18:55:00;Entrega;Borda N;S;34.5;00:35:00;12;sexta;18;baixo;35;min: 35 -- 44;34.5;vl_total: 29 -- 35;vl_pizza: > 33
960;2011-12-09;18:59:00;Buscar;Borda N;S;15.0;00:50:00;12;sexta;18;baixo;50;min: > 45;15.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
961;2011-12-09;19:00:00;Buscar;Borda N;S;22.0;00:50:00;12;sexta;19;medio;50;min: > 45;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
962;2011-12-09;19:30:00;Entrega;Borda N;S;20.5;00:50:00;12;sexta;19;medio;50;min: > 45;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
963;2011-12-09;20:01:00;Buscar;Borda N;S;32.0;00:30:00;12;sexta;20;alto;30;min: 24 -- 34;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
964;2011-12-09;20:09:00;Buscar;Borda N;S;30.0;00:41:00;12;sexta;20;alto;41;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
965;2011-12-09;20:26:00;Entrega;Borda N;S;20.5;00:23:00;12;sexta;20;alto;23;min: 01 -- 23;20.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
966;2011-12-09;20:53:00;Buscar;Borda N;S;23.5;00:52:00;12;sexta;20;alto;52;min: > 45;19.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
967;2011-12-09;20:53:00;Buscar;Borda N;S;23.0;00:20:00;12;sexta;20;alto;20;min: 01 -- 23;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
968;2011-12-09;20:53:00;Entrega;Borda N;S;32.5;00:47:00;12;sexta;20;alto;47;min: > 45;32.5;vl_total: 29 -- 35;vl_pizza: > 33
969;2011-12-09;20:53:00;Entrega;Borda N;S;22.5;00:47:00;12;sexta;20;alto;47;min: > 45;22.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
970;2011-12-09;21:08:00;Buscar;Borda S;S;32.5;00:42:00;12;sexta;21;alto;42;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
971;2011-12-09;21:14:00;Buscar;Borda N;S;30.0;00:51:00;12;sexta;21;alto;51;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
972;2011-12-09;21:27:00;Buscar;Borda N;S;32.5;00:43:00;12;sexta;21;alto;43;min: 35 -- 44;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
973;2011-12-09;21:47:00;Entrega;Borda N;S;34.5;00:43:00;12;sexta;21;alto;43;min: 35 -- 44;34.5;vl_total: 29 -- 35;vl_pizza: > 33
974;2011-12-09;21:54:00;Entrega;Borda N;S;30.5;00:35:00;12;sexta;21;alto;35;min: 35 -- 44;25.5;vl_total: 29 -- 35;vl_pizza: 22 -- 26
975;2011-12-09;21:55:00;Entrega;Borda N;S;30.5;00:45:00;12;sexta;21;alto;45;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
976;2011-12-09;21:59:00;Buscar;Borda N;S;26.5;00:46:00;12;sexta;21;alto;46;min: > 45;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
977;2011-12-09;22:28:00;Entrega;Borda N;S;35.5;00:32:00;12;sexta;22;medio;32;min: 24 -- 34;35.5;vl_total: > 35;vl_pizza: > 33
978;2011-12-09;23:05:00;Entrega;Borda N;S;25.5;00:35:00;12;sexta;23;baixo;35;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
979;2011-12-09;23:17:00;Entrega;Borda N;S;32.5;00:38:00;12;sexta;23;baixo;38;min: 35 -- 44;32.5;vl_total: 29 -- 35;vl_pizza: > 33
980;2011-12-10;23:20:00;Buscar;Borda N;S;30.0;00:30:00;12;sabado;23;baixo;30;min: 24 -- 34;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
981;2011-12-10;18:15:00;Buscar;Borda N;S;32.0;00:55:00;12;sabado;18;baixo;55;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
982;2011-12-10;18:58:00;Entrega;Borda N;S;25.5;00:42:00;12;sabado;18;baixo;42;min: 35 -- 44;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
983;2011-12-10;19:06:00;Buscar;Borda N;S;19.0;00:34:00;12;sabado;19;medio;34;min: 24 -- 34;19.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
984;2011-12-10;19:42:00;Buscar;Borda N;S;34.0;00:48:00;12;sabado;19;medio;48;min: > 45;34.0;vl_total: 29 -- 35;vl_pizza: > 33
985;2011-12-10;19:45:00;Entrega;Borda N;S;30.5;00:45:00;12;sabado;19;medio;45;min: > 45;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
986;2011-12-10;19:52:00;Buscar;Borda S;S;30.5;00:46:00;12;sabado;19;medio;46;min: > 45;28.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
987;2011-12-10;19:57:00;Buscar;Borda N;S;32.0;00:53:00;12;sabado;19;medio;53;min: > 45;32.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
988;2011-12-10;20:09:00;Buscar;Borda N;S;19.5;00:44:00;12;sabado;20;alto;44;min: 35 -- 44;19.5;vl_total:01 -- 21;vl_pizza: 01 -- 21
989;2011-12-10;20:15:00;Buscar;Borda N;S;20.0;00:45:00;12;sabado;20;alto;45;min: > 45;20.0;vl_total:01 -- 21;vl_pizza: 01 -- 21
990;2011-12-10;20:25:00;Buscar;Borda N;S;22.0;00:35:00;12;sabado;20;alto;35;min: 35 -- 44;22.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
991;2011-12-10;20:25:00;Entrega;Borda N;S;25.5;00:45:00;12;sabado;20;alto;45;min: > 45;25.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
992;2011-12-10;20:25:00;Buscar;Borda N;S;30.0;00:45:00;12;sabado;20;alto;45;min: > 45;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
993;2011-12-10;20:36:00;Entrega;Borda N;S;24.5;00:44:00;12;sabado;20;alto;44;min: 35 -- 44;24.5;vl_total: 22 -- 28;vl_pizza: 22 -- 26
994;2011-12-10;20:42:00;Entrega;Borda N;S;30.5;00:18:00;12;sabado;20;alto;18;min: 01 -- 23;30.5;vl_total: 29 -- 35;vl_pizza: 27 -- 32
995;2011-12-10;20:42:00;Buscar;Borda N;S;37.0;00:53:00;12;sabado;20;alto;53;min: > 45;32.0;vl_total: > 35;vl_pizza: 27 -- 32
996;2011-12-10;20:47:00;Buscar;Borda S;S;33.0;00:43:00;12;sabado;20;alto;43;min: 35 -- 44;30.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
997;2011-12-10;20:50:00;Entrega;Borda N;S;31.0;00:50:00;12;sabado;20;alto;50;min: > 45;31.0;vl_total: 29 -- 35;vl_pizza: 27 -- 32
998;2011-12-10;21:05:00;Buscar;Borda N;S;22.5;00:45:00;12;sabado;21;alto;45;min: > 45;18.0;vl_total: 22 -- 28;vl_pizza: 01 -- 21
999;2011-12-10;21:10:00;Buscar;Borda N;S;23.0;00:50:00;12;sabado;21;alto;50;min: > 45;23.0;vl_total: 22 -- 28;vl_pizza: 22 -- 26
